algo,feature_set,curve,x,y
decision_tree,full,roc,0.5558568969176709,0.8023630504833512
decision_tree,full,roc,0.5612338749616772,0.8080021482277121
decision_tree,full,roc,0.5663278541612622,0.8114930182599356
decision_tree,full,roc,0.5696766738202486,0.813641245972073
decision_tree,full,roc,0.574251821805061,0.8163265306122449
decision_tree,full,roc,0.5783317218121359,0.8190118152524167
decision_tree,full,roc,0.5826946206636323,0.8200859291084855
decision_tree,full,roc,0.5874348513076905,0.8216970998925887
decision_tree,full,roc,0.5915383345518006,0.8233082706766918
decision_tree,full,roc,0.5959012334032969,0.8259935553168636
decision_tree,full,roc,0.602457373299059,0.8316326530612245
decision_tree,full,roc,0.609414428224418,0.8372717508055854
decision_tree,full,roc,0.6136358276537037,0.8402255639097744
decision_tree,full,roc,0.6183053085866566,0.8418367346938775
decision_tree,full,roc,0.6238237860528736,0.8453276047261009
decision_tree,full,roc,0.627998019008089,0.849624060150376
decision_tree,full,roc,0.6332570808669198,0.8536519871106337
decision_tree,full,roc,0.6397188878145414,0.8558002148227712
decision_tree,full,roc,0.643515788977195,0.8587540279269602
decision_tree,full,roc,0.6468881918732166,0.8603651987110634
decision_tree,full,roc,0.6539159965096809,0.8619763694951665
decision_tree,full,roc,0.657194066457562,0.8638560687432868
decision_tree,full,roc,0.6628304601089545,0.8649301825993555
decision_tree,full,roc,0.6689385185010495,0.8665413533834586
decision_tree,full,roc,0.6729948352710893,0.8694951664876477
decision_tree,full,roc,0.6781595641817796,0.8729860365198711
decision_tree,full,roc,0.681909298870363,0.875671321160043
decision_tree,full,roc,0.6857062000330165,0.8780880773361976
decision_tree,full,roc,0.6900219324104426,0.8805048335123523
decision_tree,full,roc,0.6974270688394689,0.8856068743286788
decision_tree,full,roc,0.7020258000613164,0.8882921589688507
decision_tree,full,roc,0.7060821168313562,0.8893662728249194
decision_tree,full,roc,0.7103742659717472,0.8909774436090225
decision_tree,full,roc,0.7163408249416315,0.8936627282491945
decision_tree,full,roc,0.7205858076079523,0.8958109559613319
decision_tree,full,roc,0.7247836238002028,0.897422126745435
decision_tree,full,roc,0.731151097799684,0.9014500537056928
decision_tree,full,roc,0.7352309978067589,0.9035982814178303
decision_tree,full,roc,0.7393580642879042,0.9068206229860365
decision_tree,full,roc,0.746881116902106,0.9092373791621912
decision_tree,full,roc,0.7516213475461642,0.9119226638023631
decision_tree,full,roc,0.756479494375398,0.9135338345864662
decision_tree,full,roc,0.7650402094191449,0.9167561761546724
decision_tree,full,roc,0.7696153574039573,0.9189044038668098
decision_tree,full,roc,0.7731292597221895,0.9229323308270677
decision_tree,full,roc,0.7783647383439851,0.9250805585392051
decision_tree,full,roc,0.783859632573167,0.9304511278195489
decision_tree,full,roc,0.7876093672617503,0.9328678839957035
decision_tree,full,roc,0.793458010046459,0.9344790547798066
decision_tree,full,roc,0.7984812395349385,0.936358754027927
decision_tree,full,roc,0.8032214701789968,0.9371643394199786
decision_tree,full,roc,0.8065702898379832,0.9382384532760473
decision_tree,full,roc,0.8124896823337971,0.9414607948442535
decision_tree,full,roc,0.8172534962148904,0.9433404940923737
decision_tree,full,roc,0.8226304742588968,0.9457572502685284
decision_tree,full,roc,0.8277244534584817,0.9492481203007519
decision_tree,full,roc,0.8349880904652973,0.9511278195488722
decision_tree,full,roc,0.8393745725538287,0.9524704618689581
decision_tree,full,roc,0.8495389477159635,0.9551557465091299
decision_tree,full,roc,0.8536660141971087,0.9554242749731472
decision_tree,full,roc,0.8581232459967455,0.959452201933405
decision_tree,full,roc,0.8637596396481381,0.9610633727175081
decision_tree,full,roc,0.8672735419663703,0.9637486573576799
decision_tree,full,roc,0.8719901893733933,0.965359828141783
decision_tree,full,roc,0.8786878286913662,0.9680451127819549
decision_tree,full,roc,0.8838053911279862,0.9704618689581096
decision_tree,full,roc,0.8935216847864538,0.9736842105263158
decision_tree,full,roc,0.8980024998231257,0.9747583243823845
decision_tree,full,roc,0.9029785628375351,0.9774436090225563
decision_tree,full,roc,0.9067990472372238,0.9790547798066596
decision_tree,full,roc,1.0,1.0
bagging,reduced,pr,1.0,0.08073362672621241
bagging,reduced,pr,0.9991944146079484,0.08107460345128116
bagging,reduced,pr,0.9970461868958109,0.08131131744919412
bagging,reduced,pr,0.9970461868958109,0.08172653636203557
bagging,reduced,pr,0.9951664876476907,0.08199115044247787
bagging,reduced,pr,0.9930182599355531,0.08223442816162245
bagging,reduced,pr,0.9924812030075187,0.08261617900172118
bagging,reduced,pr,0.9908700322234156,0.08291203235591507
bagging,reduced,pr,0.9892588614393125,0.08320910692505759
bagging,reduced,pr,0.9865735767991407,0.08342037146360293
bagging,reduced,pr,0.9844253490870032,0.08367761521079181
bagging,reduced,pr,0.9833512352309345,0.08403129947910691
bagging,reduced,pr,0.9817400644468314,0.08434263040118116
bagging,reduced,pr,0.9798603651987111,0.0846321551164301
bagging,reduced,pr,0.9785177228786252,0.08497341665889376
bagging,reduced,pr,0.9766380236305048,0.08526950038684267
bagging,reduced,pr,0.9752953813104189,0.08561797223073478
bagging,reduced,pr,0.9734156820622986,0.08592287089051648
bagging,reduced,pr,0.972610096670247,0.08632441965775299
bagging,reduced,pr,0.9701933404940923,0.08658869769448306
bagging,reduced,pr,0.9685821697099892,0.08692613567899747
bagging,reduced,pr,0.9661654135338346,0.08719676223250854
bagging,reduced,pr,0.9640171858216972,0.0874948209890083
bagging,reduced,pr,0.9618689581095596,0.08779626951640972
bagging,reduced,pr,0.9578410311493019,0.08792861192594967
bagging,reduced,pr,0.9535445757250268,0.08803550178500595
bagging,reduced,pr,0.9516648764769066,0.08837023738280471
bagging,reduced,pr,0.9500537056928035,0.08873394863563402
bagging,reduced,pr,0.9479054779806659,0.08905146316851666
bagging,reduced,pr,0.9468313641245972,0.08947421843280552
bagging,reduced,pr,0.9441460794844253,0.08974653495673482
bagging,reduced,pr,0.9411922663802363,0.08999871613814353
bagging,reduced,pr,0.939312567132116,0.0903549103683422
bagging,reduced,pr,0.9366272824919442,0.0906421350796497
bagging,reduced,pr,0.9334049409237379,0.09087819289393187
bagging,reduced,pr,0.9317937701396348,0.09127495594076335
bagging,reduced,pr,0.9301825993555317,0.09167659123991002
bagging,reduced,pr,0.9280343716433942,0.09202748042818341
bagging,reduced,pr,0.9253490870032224,0.09233160066448744
bagging,reduced,pr,0.923469387755102,0.09272040981396602
bagging,reduced,pr,0.9213211600429646,0.09308445698472557
bagging,reduced,pr,0.9167561761546724,0.09321247201441599
bagging,reduced,pr,0.9143394199785178,0.09355937791943728
bagging,reduced,pr,0.9116541353383458,0.09388308168795974
bagging,reduced,pr,0.9084317937701396,0.0941579225695121
bagging,reduced,pr,0.907626208378088,0.0946858279407233
bagging,reduced,pr,0.9054779806659506,0.09507965599887212
bagging,reduced,pr,0.9022556390977443,0.09536243401260147
bagging,reduced,pr,0.8998388829215896,0.09573738643506086
bagging,reduced,pr,0.8968850698174007,0.09605982168536094
bagging,reduced,pr,0.8936627282491945,0.09635484524740148
bagging,reduced,pr,0.8920515574650913,0.09683155041245227
bagging,reduced,pr,0.8869495166487648,0.09693039089094964
bagging,reduced,pr,0.8837271750805585,0.0972402789268408
bagging,reduced,pr,0.8805048335123523,0.09755444484112817
bagging,reduced,pr,0.8791621911922664,0.09807974596327253
bagging,reduced,pr,0.8762083780880774,0.09843434191076654
bagging,reduced,pr,0.8729860365198711,0.09876055653441886
bagging,reduced,pr,0.8692266380236305,0.09903322523404516
bagging,reduced,pr,0.8651987110633728,0.09927592050531506
bagging,reduced,pr,0.8633190118152524,0.09977655018310472
bagging,reduced,pr,0.8617078410311493,0.10031259768677712
bagging,reduced,pr,0.8584854994629431,0.10066437860134135
bagging,reduced,pr,0.8533834586466166,0.10080248675738256
bagging,reduced,pr,0.849624060150376,0.10110564325429795
bagging,reduced,pr,0.8474758324382384,0.1016032451226579
bagging,reduced,pr,0.8450590762620838,0.10207590009730781
bagging,reduced,pr,0.8429108485499462,0.1025850517990784
bagging,reduced,pr,0.8394199785177229,0.1029406921987684
bagging,reduced,pr,0.8359291084854995,0.10329838067427662
bagging,reduced,pr,0.8327067669172933,0.10369850187265918
bagging,reduced,pr,0.8319011815252417,0.10440819627932058
bagging,reduced,pr,0.829484425349087,0.1049217078224245
bagging,reduced,pr,0.8267991407089151,0.10541271525899551
bagging,reduced,pr,0.8214285714285714,0.10556284077576092
bagging,reduced,pr,0.8174006444683136,0.10589299380783414
bagging,reduced,pr,0.8122986036519871,0.10608823735708775
bagging,reduced,pr,0.8088077336197637,0.10649506770851748
bagging,reduced,pr,0.8050483351235231,0.10688057040998218
bagging,reduced,pr,0.8015574650912997,0.10730076566375499
bagging,reduced,pr,0.7975295381310419,0.10765940479211222
bagging,reduced,pr,0.7929645542427497,0.10795101443977335
bagging,reduced,pr,0.7878625134264232,0.10816988644742663
bagging,reduced,pr,0.7851772287862513,0.10873122118102038
bagging,reduced,pr,0.7814178302900108,0.109152288072018
bagging,reduced,pr,0.7776584317937701,0.10958074769184199
bagging,reduced,pr,0.7747046186895811,0.11012711379165553
bagging,reduced,pr,0.7709452201933404,0.11057192374350086
bagging,reduced,pr,0.7685284640171858,0.11121905724167412
bagging,reduced,pr,0.7639634801288937,0.11155987765665439
bagging,reduced,pr,0.7607411385606875,0.1121136570501405
bagging,reduced,pr,0.7567132116004296,0.11254892563303778
bagging,reduced,pr,0.7548335123523093,0.11331935821978553
bagging,reduced,pr,0.7505370569280344,0.11373809717587695
bagging,reduced,pr,0.7475832438238453,0.11436552602390831
bagging,reduced,pr,0.7438238453276047,0.11488532205217536
bagging,reduced,pr,0.7411385606874329,0.11557788944723618
bagging,reduced,pr,0.7363050483351236,0.11595060893098783
bagging,reduced,pr,0.7328141783029001,0.11654424325247693
bagging,reduced,pr,0.7295918367346939,0.11718783696355402
bagging,reduced,pr,0.7250268528464017,0.1176316821330545
bagging,reduced,pr,0.719656283566058,0.11794736378839892
bagging,reduced,pr,0.7161654135338346,0.11858603823921743
bagging,reduced,pr,0.7118689581095596,0.1191032437775182
bagging,reduced,pr,0.7062298603651987,0.11939891950787669
bagging,reduced,pr,0.7003222341568206,0.11966047258545538
bagging,reduced,pr,0.6952201933404941,0.12006121313299944
bagging,reduced,pr,0.6898496240601504,0.12042940183761486
bagging,reduced,pr,0.6868958109559613,0.12123222748815166
bagging,reduced,pr,0.6825993555316864,0.12180746561886051
bagging,reduced,pr,0.6788399570354458,0.12249842515869555
bagging,reduced,pr,0.6761546723952739,0.12339507987846712
bagging,reduced,pr,0.6699785177228786,0.12367403588777634
bagging,reduced,pr,0.6659505907626209,0.12436064587303179
bagging,reduced,pr,0.6605800214822771,0.12480340926386282
bagging,reduced,pr,0.6568206229860365,0.1255840221800072
bagging,reduced,pr,0.6527926960257787,0.12631196092694585
bagging,reduced,pr,0.6487647690655209,0.12706426843378563
bagging,reduced,pr,0.644468313641246,0.12777511579619868
bagging,reduced,pr,0.6390977443609023,0.12830188679245283
bagging,reduced,pr,0.6334586466165414,0.12878043454525603
bagging,reduced,pr,0.6294307196562836,0.12959584231768673
bagging,reduced,pr,0.6235230934479055,0.13005488966058026
bagging,reduced,pr,0.6189581095596133,0.1307949838279521
bagging,reduced,pr,0.6143931256713212,0.13156230234029095
bagging,reduced,pr,0.6095596133190118,0.1322920916137304
bagging,reduced,pr,0.6052631578947368,0.1331521739130435
bagging,reduced,pr,0.599624060150376,0.13375262054507336
bagging,reduced,pr,0.5931793770139635,0.1341715257531584
bagging,reduced,pr,0.5867346938775511,0.13461064563824543
bagging,reduced,pr,0.5821697099892589,0.1355
bagging,reduced,pr,0.5781417830290011,0.1365337053712981
bagging,reduced,pr,0.5711600429645542,0.13689901525391002
bagging,reduced,pr,0.5657894736842105,0.13765843460081015
bagging,reduced,pr,0.5604189044038668,0.13845031179514394
bagging,reduced,pr,0.5550483351235231,0.1392669451556394
bagging,reduced,pr,0.5520945220193341,0.14071589898022038
bagging,reduced,pr,0.5453813104189044,0.14124765282703944
bagging,reduced,pr,0.5402792696025779,0.1422109132032796
bagging,reduced,pr,0.5341031149301826,0.14292900258695027
bagging,reduced,pr,0.5287325456498388,0.14389067524115756
bagging,reduced,pr,0.5225563909774437,0.14465175053891324
bagging,reduced,pr,0.5190655209452202,0.14620679222449134
bagging,reduced,pr,0.5139634801288937,0.14734411085450347
bagging,reduced,pr,0.5091299677765844,0.14861263520928045
bagging,reduced,pr,0.5024167561761547,0.14935738804182966
bagging,reduced,pr,0.4967776584317938,0.15047990889864976
bagging,reduced,pr,0.49194414607948445,0.15188194329298624
bagging,reduced,pr,0.4849624060150376,0.15264981827402588
bagging,reduced,pr,0.47851772287862515,0.1536339339598241
bagging,reduced,pr,0.47261009667024706,0.15482054890921887
bagging,reduced,pr,0.46643394199785176,0.15598060344827586
bagging,reduced,pr,0.4597207303974221,0.15700660308143802
bagging,reduced,pr,0.45005370569280345,0.1570317623910803
bagging,reduced,pr,0.44360902255639095,0.1582223924911407
bagging,reduced,pr,0.4368958109559613,0.15935357492654262
bagging,reduced,pr,0.43045112781954886,0.1606534375626378
bagging,reduced,pr,0.4250805585392052,0.16242561050687462
bagging,reduced,pr,0.4186358754027927,0.16386377969308388
bagging,reduced,pr,0.41192266380236303,0.16526610644257703
bagging,reduced,pr,0.4035982814178303,0.16607734806629834
bagging,reduced,pr,0.39446831364124596,0.16659106373327284
bagging,reduced,pr,0.3882921589688507,0.1684136967155835
bagging,reduced,pr,0.37943071965628355,0.16912028725314182
bagging,reduced,pr,0.3708378088077336,0.17003201181974884
bagging,reduced,pr,0.3622448979591837,0.17097591888466412
bagging,reduced,pr,0.3563372717508056,0.1733054721170171
bagging,reduced,pr,0.34935553168635874,0.17521885521885522
bagging,reduced,pr,0.3412996777658432,0.1766750069502363
bagging,reduced,pr,0.3308270676691729,0.17696064349324905
bagging,reduced,pr,0.3219656283566058,0.17813103550735404
bagging,reduced,pr,0.31203007518796994,0.17885177774357397
bagging,reduced,pr,0.30585392051557464,0.1817746568783913
bagging,reduced,pr,0.29457572502685286,0.18180311567782564
bagging,reduced,pr,0.2859828141783029,0.18355739400206825
bagging,reduced,pr,0.2781954887218045,0.18599640933572711
bagging,reduced,pr,0.2677228786251343,0.1867740726863994
bagging,reduced,pr,0.2593984962406015,0.18915214411591932
bagging,reduced,pr,0.24973147153598282,0.19076923076923077
bagging,reduced,pr,0.24140708915145007,0.19362481154426017
bagging,reduced,pr,0.23442534908700322,0.19786944696282865
bagging,reduced,pr,0.2236842105263158,0.1992822966507177
bagging,reduced,pr,0.21294307196562837,0.2008103317295518
bagging,reduced,pr,0.20488721804511278,0.20527306967984935
bagging,reduced,pr,0.1968313641245972,0.2103299856527977
bagging,reduced,pr,0.18662728249194416,0.21358328211432084
bagging,reduced,pr,0.17534908700322235,0.21608206485771012
bagging,reduced,pr,0.16272824919441461,0.21712647796488713
bagging,reduced,pr,0.1514500537056928,0.22039859320046892
bagging,reduced,pr,0.13802363050483352,0.22117039586919104
bagging,reduced,pr,0.1288936627282492,0.2294455066921606
bagging,reduced,pr,0.11707841031149302,0.2345346960731576
bagging,reduced,pr,0.10499462943071966,0.24031960663798402
bagging,reduced,pr,0.09076262083780881,0.24229390681003585
bagging,reduced,pr,0.07841031149301826,0.2510748065348237
bagging,reduced,pr,0.06498388829215897,0.259656652360515
bagging,reduced,pr,0.05182599355531686,0.2757142857142857
bagging,reduced,pr,0.036251342642320085,0.2878464818763326
bagging,reduced,pr,0.020945220193340493,0.3291139240506329
bagging,reduced,pr,0.0,1.0
bagging,reduced,roc,0.0,0.0
bagging,reduced,roc,0.0008254132962290404,0.006981740064446832
bagging,reduced,roc,0.0021696578072306206,0.012620837808807734
bagging,reduced,roc,0.0035610687923024313,0.01987110633727175
bagging,reduced,roc,0.005329811569936089,0.026047261009667026
bagging,reduced,roc,0.006650472843902554,0.03168635875402793
bagging,reduced,roc,0.00853713180671179,0.038131041890440386
bagging,reduced,roc,0.010140791925099639,0.045112781954887216
bagging,reduced,roc,0.011390703487960757,0.050483351235230935
bagging,reduced,roc,0.013984859561823456,0.05692803437164339
bagging,reduced,roc,0.015847935287597575,0.06310418904403867
bagging,reduced,roc,0.017876093672617503,0.06874328678839957
bagging,reduced,roc,0.01929108789472443,0.07438238453276047
bagging,reduced,roc,0.02098908096125274,0.07975295381310418
bagging,reduced,roc,0.023040822583307786,0.08566058002148227
bagging,reduced,roc,0.025234063627573522,0.091031149301826
bagging,reduced,roc,0.026861306982996488,0.0966702470461869
bagging,reduced,roc,0.028299884442138528,0.1023093447905478
bagging,reduced,roc,0.02969129542721034,0.10848549946294307
bagging,reduced,roc,0.03188453647147607,0.11331901181525242
bagging,reduced,roc,0.034077777515741814,0.11815252416756176
bagging,reduced,roc,0.03624743532297243,0.12325456498388829
bagging,reduced,roc,0.03811051104874655,0.12916219119226638
bagging,reduced,roc,0.03973775440416952,0.13372717508055854
bagging,reduced,roc,0.0429214914039101,0.13802363050483352
bagging,reduced,roc,0.04497323302596514,0.14500537056928034
bagging,reduced,roc,0.04685989198877438,0.1511815252416756
bagging,reduced,roc,0.048722967714548496,0.15628356605800214
bagging,reduced,roc,0.05119920760323562,0.16138560687432868
bagging,reduced,roc,0.05280286772162347,0.16702470461868957
bagging,reduced,roc,0.05492535905478386,0.1723952738990333
bagging,reduced,roc,0.05692993420276867,0.17696025778732546
bagging,reduced,roc,0.05900525906185883,0.18286788399570356
bagging,reduced,roc,0.060726835365422255,0.1877013963480129
bagging,reduced,roc,0.06306157583189868,0.1930719656283566
bagging,reduced,roc,0.06532556658726976,0.19817400644468314
bagging,reduced,roc,0.06916963422399358,0.20354457572502685
bagging,reduced,roc,0.0724005376978044,0.20864661654135339
bagging,reduced,roc,0.07466452845317548,0.21482277121374865
bagging,reduced,roc,0.07740018394924887,0.22046186895810957
bagging,reduced,roc,0.07964059146758484,0.22663802363050484
bagging,reduced,roc,0.08268282904511473,0.2328141783029001
bagging,reduced,roc,0.08591373251892555,0.23818474758324382
bagging,reduced,roc,0.08914463599273637,0.24355531686358753
bagging,reduced,roc,0.09190387472584487,0.2483888292158969
bagging,reduced,roc,0.0944036978515671,0.25375939849624063
bagging,reduced,roc,0.09742235219206188,0.2588614393125671
bagging,reduced,roc,0.10032309034738109,0.2647690655209452
bagging,reduced,roc,0.10320024526566517,0.2696025778732546
bagging,reduced,roc,0.10534631983586067,0.27470461868958107
bagging,reduced,roc,0.10753956088012641,0.27926960257787325
bagging,reduced,roc,0.11048746550951584,0.284640171858217
bagging,reduced,roc,0.11428436667216942,0.29081632653061223
bagging,reduced,roc,0.11676060656085654,0.296186895810956
bagging,reduced,roc,0.11944909558285971,0.30155746509129966
bagging,reduced,roc,0.12157158691602009,0.3069280343716434
bagging,reduced,roc,0.12536848807867368,0.31176154672395273
bagging,reduced,roc,0.12746739617479896,0.31659505907626206
bagging,reduced,roc,0.13065113317453952,0.3219656283566058
bagging,reduced,roc,0.13341037190764804,0.32706766917293234
bagging,reduced,roc,0.1354856967667382,0.332438238453276
bagging,reduced,roc,0.1380562696035658,0.3383458646616541
bagging,reduced,roc,0.14102775746999033,0.3429108485499463
bagging,reduced,roc,0.14442374360304697,0.34908700322234154
bagging,reduced,roc,0.14661698464731268,0.35392051557465093
bagging,reduced,roc,0.15067330141735255,0.35902255639097747
bagging,reduced,roc,0.15498903379477866,0.36305048335123524
bagging,reduced,roc,0.15730019102422,0.36761546723952737
bagging,reduced,roc,0.16015376270546897,0.3732545649838883
bagging,reduced,roc,0.16253566964601562,0.37808807733619765
bagging,reduced,roc,0.16574298988279132,0.382921589688507
bagging,reduced,roc,0.1684550621418296,0.3882921589688507
bagging,reduced,roc,0.17244062920076408,0.39339419978517726
bagging,reduced,roc,0.17555361648939932,0.39849624060150374
bagging,reduced,roc,0.17826568874843762,0.4038668098818475
bagging,reduced,roc,0.18088342805933544,0.4087003222341568
bagging,reduced,roc,0.18439733037756761,0.41380236305048335
bagging,reduced,roc,0.18743956795509753,0.4186358754027927
bagging,reduced,roc,0.1920147159399099,0.4237379162191192
bagging,reduced,roc,0.19559936796924746,0.42883995703544575
bagging,reduced,roc,0.19970285121335754,0.4339419978517723
bagging,reduced,roc,0.203476169138976,0.43850698174006447
bagging,reduced,roc,0.20720232059052426,0.4433404940923738
bagging,reduced,roc,0.21055114024951066,0.44817400644468314
bagging,reduced,roc,0.21401787609367262,0.4535445757250269
bagging,reduced,roc,0.21625828361200858,0.45864661654135336
bagging,reduced,roc,0.219206188241398,0.46294307196562834
bagging,reduced,roc,0.22493691484093106,0.46885069817400643
bagging,reduced,roc,0.2292290639813221,0.4747583243823845
bagging,reduced,roc,0.2324599674551329,0.47986036519871106
bagging,reduced,roc,0.2360210362474353,0.48442534908700324
bagging,reduced,roc,0.2395113553286324,0.4895273899033298
bagging,reduced,roc,0.2440629200764097,0.49462943071965626
bagging,reduced,roc,0.24811923684644954,0.5
bagging,reduced,roc,0.25260005188312146,0.5053705692803437
bagging,reduced,roc,0.25726953281607434,0.5099355531686359
bagging,reduced,roc,0.26217484611937836,0.5150375939849624
bagging,reduced,roc,0.26847157040775416,0.5198711063372717
bagging,reduced,roc,0.27290521897035586,0.5249731471535983
bagging,reduced,roc,0.2783293634884324,0.5306122448979592
bagging,reduced,roc,0.28229134731033184,0.5354457572502686
bagging,reduced,roc,0.2850270028064052,0.5400107411385607
bagging,reduced,roc,0.2905218970355871,0.5448442534908701
bagging,reduced,roc,0.2944131311463812,0.5499462943071965
bagging,reduced,roc,0.30052118953847606,0.5545112781954887
bagging,reduced,roc,0.30478975544183196,0.5593447905477981
bagging,reduced,roc,0.3100724005376978,0.5641783029001074
bagging,reduced,roc,0.3145296323373346,0.5684747583243824
bagging,reduced,roc,0.3175247034407943,0.5733082706766918
bagging,reduced,roc,0.32160460344786923,0.5786788399570354
bagging,reduced,roc,0.3283965757139825,0.5832438238453276
bagging,reduced,roc,0.3326179751432682,0.5880773361976369
bagging,reduced,roc,0.33613187746150036,0.5926423200859291
bagging,reduced,roc,0.34004669480932953,0.5980128893662728
bagging,reduced,roc,0.3444095936608259,0.602577873254565
bagging,reduced,roc,0.34801782892719857,0.6076799140708915
bagging,reduced,roc,0.3543381364526095,0.6125134264232008
bagging,reduced,roc,0.35870103530410585,0.617078410311493
bagging,reduced,roc,0.36516284225172746,0.6219119226638024
bagging,reduced,roc,0.36943140815508335,0.6267454350161117
bagging,reduced,roc,0.37339339197698274,0.6310418904403867
bagging,reduced,roc,0.37853453765063794,0.6356068743286788
bagging,reduced,roc,0.38256727118364264,0.6404403866809882
bagging,reduced,roc,0.3867886706129283,0.6452738990332976
bagging,reduced,roc,0.39409947409381413,0.6506444683136412
bagging,reduced,roc,0.3975897931750112,0.6552094522019334
bagging,reduced,roc,0.40589109261137185,0.6592373791621912
bagging,reduced,roc,0.41048982383321936,0.6640708915145005
bagging,reduced,roc,0.41520647124024246,0.6691729323308271
bagging,reduced,roc,0.4199231186472655,0.6742749731471536
bagging,reduced,roc,0.4253944296394123,0.6788399570354458
bagging,reduced,roc,0.4336957290757729,0.6836734693877551
bagging,reduced,roc,0.4405112845789213,0.6882384532760473
bagging,reduced,roc,0.44579392967478715,0.6930719656283566
bagging,reduced,roc,0.45051057708181025,0.6976369495166488
bagging,reduced,roc,0.4537886470296913,0.7024704618689581
bagging,reduced,roc,0.4579628799849067,0.7075725026852846
bagging,reduced,roc,0.4632691083178077,0.7124060150375939
bagging,reduced,roc,0.47008466382095604,0.7172395273899034
bagging,reduced,roc,0.4756503077612433,0.7220730397422127
bagging,reduced,roc,0.4799188736645992,0.7263694951664876
bagging,reduced,roc,0.4853194349456406,0.7314715359828142
bagging,reduced,roc,0.49319623611536917,0.7363050483351236
bagging,reduced,roc,0.49751196849279533,0.7408700322234156
bagging,reduced,roc,0.5058132679291559,0.7454350161117078
bagging,reduced,roc,0.513383487017428,0.75
bagging,reduced,roc,0.5187132985873641,0.7545649838882922
bagging,reduced,roc,0.5269438483126194,0.7591299677765844
bagging,reduced,roc,0.5326038252010471,0.7634264232008593
bagging,reduced,roc,0.5379336367709832,0.7682599355531686
bagging,reduced,roc,0.5467301841850812,0.7725563909774437
bagging,reduced,roc,0.5555738980732495,0.7779269602577873
bagging,reduced,roc,0.5613046246727826,0.7824919441460795
bagging,reduced,roc,0.5691578426054761,0.7873254564983888
bagging,reduced,roc,0.5746527368346579,0.7921589688506981
bagging,reduced,roc,0.5800061316416292,0.7967239527389903
bagging,reduced,roc,0.5858311911893026,0.8018259935553169
bagging,reduced,roc,0.5931655779072236,0.8069280343716434
bagging,reduced,roc,0.5995566351437398,0.8112244897959183
bagging,reduced,roc,0.605122279084027,0.8157894736842105
bagging,reduced,roc,0.6109237553946655,0.8206229860365198
bagging,reduced,roc,0.6161120675423909,0.8262620837808807
bagging,reduced,roc,0.6233757045492064,0.8308270676691729
bagging,reduced,roc,0.6364879843407306,0.8353920515574651
bagging,reduced,roc,0.6428082918661415,0.83968850698174
bagging,reduced,roc,0.6504256774284838,0.8442534908700322
bagging,reduced,roc,0.661273966464637,0.8488184747583244
bagging,reduced,roc,0.6685611867084876,0.8533834586466166
bagging,reduced,roc,0.6730184185081244,0.8584854994629431
bagging,reduced,roc,0.6823573803740302,0.8627819548872181
bagging,reduced,roc,0.6915548428177252,0.8676154672395274
bagging,reduced,roc,0.6978751503431361,0.8724489795918368
bagging,reduced,roc,0.707662193712709,0.8770139634801289
bagging,reduced,roc,0.717472820319317,0.8818474758324383
bagging,reduced,roc,0.7255854538593968,0.8864124597207304
bagging,reduced,roc,0.7305851001108412,0.8915145005370569
bagging,reduced,roc,0.7405136429026248,0.8960794844253491
bagging,reduced,roc,0.7481546117020023,0.9006444683136412
bagging,reduced,roc,0.7565738273235384,0.9052094522019334
bagging,reduced,roc,0.7694738579817466,0.9095059076262084
bagging,reduced,roc,0.7776808244699668,0.9140708915145005
bagging,reduced,roc,0.7858170412470816,0.9183673469387755
bagging,reduced,roc,0.7921845152465627,0.9229323308270677
bagging,reduced,roc,0.8034337193123128,0.9274973147153598
bagging,reduced,roc,0.8149423389854491,0.9317937701396348
bagging,reduced,roc,0.8252246303327595,0.9360902255639098
bagging,reduced,roc,0.8342805933542438,0.9406552094522019
bagging,reduced,roc,0.844138386434922,0.9452201933404941
bagging,reduced,roc,0.8552460910784614,0.949516648764769
bagging,reduced,roc,0.8682640379218451,0.9540816326530612
bagging,reduced,roc,0.8751503431360989,0.9586466165413534
bagging,reduced,roc,0.881730066268896,0.9632116004296455
bagging,reduced,roc,0.8910218616607316,0.9677765843179377
bagging,reduced,roc,0.9030964790227106,0.9723415682062299
bagging,reduced,roc,0.9205480744286961,0.9771750805585392
bagging,reduced,roc,0.9359479282126265,0.9814715359828142
bagging,reduced,roc,0.9499327877744499,0.9860365198711063
bagging,reduced,roc,0.9616300733438672,0.9906015037593985
bagging,reduced,roc,0.9780675895573426,0.9951664876476907
bagging,reduced,roc,1.0,1.0
bagging,full,pr,1.0,0.08073362672621241
bagging,full,pr,1.0,0.08113996862471676
bagging,full,pr,0.9991944146079484,0.08148651016117729
bagging,full,pr,0.998657357679914,0.0818586018665258
bagging,full,pr,0.9983888292158969,0.08225663716814159
bagging,full,pr,0.9983888292158969,0.08267917898997088
bagging,full,pr,0.9978517722878625,0.08306323624740147
bagging,full,pr,0.9978517722878625,0.08349623637793506
bagging,full,pr,0.9970461868958109,0.08386601314570957
bagging,full,pr,0.9970461868958109,0.08430780409164187
bagging,full,pr,0.9965091299677766,0.08470668797078293
bagging,full,pr,0.9959720730397422,0.08511175363715637
bagging,full,pr,0.9946294307196563,0.08545194481613066
bagging,full,pr,0.9930182599355531,0.0857726028668182
bagging,full,pr,0.9924812030075187,0.08619000979431929
bagging,full,pr,0.9908700322234156,0.08651614264612788
